3.555140583516147590e-02,1.000000000000000000e+00,1.000000000000000000e+00
5.961639720070754933e-02,1.000000000000000000e+00,1.000000000000000000e+00
5.239872244661036849e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.999512837333944359e-02,1.000000000000000000e+00,1.000000000000000000e+00
2.942220450627502926e-02,1.000000000000000000e+00,1.000000000000000000e+00
3.221375056665060077e-02,1.000000000000000000e+00,1.000000000000000000e+00
2.878500048677073986e-02,1.000000000000000000e+00,1.000000000000000000e+00
3.015592789020538067e-02,1.000000000000000000e+00,1.000000000000000000e+00
2.275171126877251204e-02,1.000000000000000000e+00,1.000000000000000000e+00
2.065409528589945420e-02,1.000000000000000000e+00,1.000000000000000000e+00
3.712026604786733408e-02,1.000000000000000000e+00,1.000000000000000000e+00
3.673750455519486646e-02,1.000000000000000000e+00,1.000000000000000000e+00
4.427025050298089015e-02,1.000000000000000000e+00,1.000000000000000000e+00
4.047296365323588274e-02,1.000000000000000000e+00,1.000000000000000000e+00
3.354481885963533916e-02,1.000000000000000000e+00,1.000000000000000000e+00
5.781406786134590803e-02,1.000000000000000000e+00,1.000000000000000000e+00
6.256911182036295482e-02,1.000000000000000000e+00,1.000000000000000000e+00
4.785599791591216290e-02,1.000000000000000000e+00,1.000000000000000000e+00
6.682938574572716561e-02,1.000000000000000000e+00,1.000000000000000000e+00
6.193069299919035098e-02,1.000000000000000000e+00,1.000000000000000000e+00
5.452826152822065620e-02,1.000000000000000000e+00,1.000000000000000000e+00
6.726400574341451222e-02,1.000000000000000000e+00,1.000000000000000000e+00
5.631212712207717130e-02,1.000000000000000000e+00,1.000000000000000000e+00
4.300516566524881235e-02,1.000000000000000000e+00,1.000000000000000000e+00
6.313064335076934430e-02,1.000000000000000000e+00,1.000000000000000000e+00
5.884869758661892547e-02,1.000000000000000000e+00,1.000000000000000000e+00
5.532274478630827552e-02,1.000000000000000000e+00,1.000000000000000000e+00
4.084820036671621413e-02,1.000000000000000000e+00,1.000000000000000000e+00
4.384199390034326793e-02,1.000000000000000000e+00,1.000000000000000000e+00
3.269178543687739635e-02,1.000000000000000000e+00,1.000000000000000000e+00
2.276412421626927696e-02,1.000000000000000000e+00,1.000000000000000000e+00
3.095113774496466297e-02,1.000000000000000000e+00,1.000000000000000000e+00
2.507112906652542161e-02,1.000000000000000000e+00,1.000000000000000000e+00
4.427025050298089015e-02,1.000000000000000000e+00,1.000000000000000000e+00
4.514868385173748111e-02,1.000000000000000000e+00,1.000000000000000000e+00
6.289203432534773430e-02,1.000000000000000000e+00,1.000000000000000000e+00
5.781406786134590803e-02,1.000000000000000000e+00,1.000000000000000000e+00
6.849681859924400262e-02,1.000000000000000000e+00,1.000000000000000000e+00
6.635162049222376179e-02,1.000000000000000000e+00,1.000000000000000000e+00
6.791293090608124805e-02,1.000000000000000000e+00,1.000000000000000000e+00
5.725094065793334686e-02,1.000000000000000000e+00,1.000000000000000000e+00
5.661717153644507672e-02,1.000000000000000000e+00,1.000000000000000000e+00
6.345994223692147385e-02,1.000000000000000000e+00,1.000000000000000000e+00
5.967674401454814426e-02,1.000000000000000000e+00,1.000000000000000000e+00
6.542951268559965561e-02,1.000000000000000000e+00,1.000000000000000000e+00
6.986443275122966590e-02,1.000000000000000000e+00,1.000000000000000000e+00
6.273614598952409471e-02,1.000000000000000000e+00,1.000000000000000000e+00
6.592512577138914809e-02,1.000000000000000000e+00,1.000000000000000000e+00
5.773655265493177202e-02,1.000000000000000000e+00,1.000000000000000000e+00
4.204575981733066348e-02,1.000000000000000000e+00,1.000000000000000000e+00
5.436116489031328491e-02,1.000000000000000000e+00,1.000000000000000000e+00
5.055108462733770569e-02,1.000000000000000000e+00,1.000000000000000000e+00
5.436116489031328491e-02,1.000000000000000000e+00,1.000000000000000000e+00
4.084820036671621413e-02,1.000000000000000000e+00,1.000000000000000000e+00
3.360046000100030961e-02,1.000000000000000000e+00,1.000000000000000000e+00
3.560509424892632779e-02,1.000000000000000000e+00,1.000000000000000000e+00
2.942220450627502926e-02,1.000000000000000000e+00,1.000000000000000000e+00
3.443520391327831165e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.736477363666621976e-02,1.000000000000000000e+00,1.000000000000000000e+00
2.269162505680333286e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.328834311600801676e-03,1.000000000000000000e+00,1.000000000000000000e+00
-1.969034165194671893e-03,1.000000000000000000e+00,1.000000000000000000e+00
2.281843629798052664e-03,1.000000000000000000e+00,1.000000000000000000e+00
3.669035440435064466e-04,1.000000000000000000e+00,1.000000000000000000e+00
-4.447642745521673824e-03,1.000000000000000000e+00,1.000000000000000000e+00
-3.572454825028992254e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.203424937502306502e-03,1.000000000000000000e+00,1.000000000000000000e+00
3.866602432205934470e-04,1.000000000000000000e+00,1.000000000000000000e+00
-6.720336019752082279e-04,1.000000000000000000e+00,1.000000000000000000e+00
-3.621547413660386461e-03,1.000000000000000000e+00,1.000000000000000000e+00
4.645325051562509966e-03,1.000000000000000000e+00,1.000000000000000000e+00
-5.424129165471414105e-03,1.000000000000000000e+00,1.000000000000000000e+00
-1.347414500935906201e-02,1.000000000000000000e+00,1.000000000000000000e+00
-1.283706774130011219e-02,1.000000000000000000e+00,1.000000000000000000e+00
-1.851824680284308577e-02,1.000000000000000000e+00,1.000000000000000000e+00
-1.421055558640282879e-02,1.000000000000000000e+00,1.000000000000000000e+00
