7.032068004352742818e-02,1.000000000000000000e+00,1.000000000000000000e+00
2.185885288714056740e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.636013142926162622e-03,1.000000000000000000e+00,1.000000000000000000e+00
6.882172516950407770e-02,1.000000000000000000e+00,1.000000000000000000e+00
7.725659867727618924e-02,1.000000000000000000e+00,1.000000000000000000e+00
7.256869906459473274e-02,1.000000000000000000e+00,1.000000000000000000e+00
6.831887220664878413e-02,1.000000000000000000e+00,1.000000000000000000e+00
7.002244911368921132e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.470072384796511367e-02,1.000000000000000000e+00,1.000000000000000000e+00
6.257393835253177716e-02,1.000000000000000000e+00,1.000000000000000000e+00
2.889919569443943903e-02,1.000000000000000000e+00,1.000000000000000000e+00
6.908971631486759968e-02,1.000000000000000000e+00,1.000000000000000000e+00
4.153556222181142843e-02,1.000000000000000000e+00,1.000000000000000000e+00
7.254053136683819014e-02,1.000000000000000000e+00,1.000000000000000000e+00
5.681628590368392739e-02,1.000000000000000000e+00,1.000000000000000000e+00
7.558377758423479031e-02,1.000000000000000000e+00,1.000000000000000000e+00
7.101579052667755798e-02,1.000000000000000000e+00,1.000000000000000000e+00
2.855440972684353262e-02,1.000000000000000000e+00,1.000000000000000000e+00
6.882148187417791441e-02,1.000000000000000000e+00,1.000000000000000000e+00
6.851251284531967300e-02,1.000000000000000000e+00,1.000000000000000000e+00
-3.330364173619315693e-04,1.000000000000000000e+00,1.000000000000000000e+00
7.840740297710541151e-02,1.000000000000000000e+00,1.000000000000000000e+00
7.938447040315710357e-03,1.000000000000000000e+00,1.000000000000000000e+00
7.025297027708554687e-02,1.000000000000000000e+00,1.000000000000000000e+00
7.840740297710541151e-02,1.000000000000000000e+00,1.000000000000000000e+00
8.083364640754048258e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.952134902234836655e-03,1.000000000000000000e+00,1.000000000000000000e+00
6.226094534249265733e-02,1.000000000000000000e+00,1.000000000000000000e+00
6.151748864108569359e-02,1.000000000000000000e+00,1.000000000000000000e+00
6.507036776099067721e-02,1.000000000000000000e+00,1.000000000000000000e+00
6.594277938296755348e-02,1.000000000000000000e+00,1.000000000000000000e+00
7.354762658582147949e-02,1.000000000000000000e+00,1.000000000000000000e+00
5.498235507755810936e-02,1.000000000000000000e+00,1.000000000000000000e+00
7.330448425933022705e-02,1.000000000000000000e+00,1.000000000000000000e+00
2.965857691847645361e-02,1.000000000000000000e+00,1.000000000000000000e+00
9.210892254958596981e-02,1.000000000000000000e+00,1.000000000000000000e+00
7.337797420150432570e-02,1.000000000000000000e+00,1.000000000000000000e+00
7.354762658582147949e-02,1.000000000000000000e+00,1.000000000000000000e+00
3.562550830379040967e-03,1.000000000000000000e+00,1.000000000000000000e+00
7.031326764739298518e-02,1.000000000000000000e+00,1.000000000000000000e+00
6.961622577709131177e-02,1.000000000000000000e+00,1.000000000000000000e+00
-4.717788556511048892e-02,-1.000000000000000000e+00,1.000000000000000000e+00
6.065174147865209919e-02,1.000000000000000000e+00,1.000000000000000000e+00
7.852858538977902647e-02,1.000000000000000000e+00,1.000000000000000000e+00
-1.446969538746056827e-02,1.000000000000000000e+00,1.000000000000000000e+00
6.236274943762148970e-02,1.000000000000000000e+00,1.000000000000000000e+00
6.384309185586523050e-02,1.000000000000000000e+00,1.000000000000000000e+00
6.099207517999444272e-02,1.000000000000000000e+00,1.000000000000000000e+00
5.498235507755810936e-02,1.000000000000000000e+00,1.000000000000000000e+00
6.401106434141279333e-02,1.000000000000000000e+00,1.000000000000000000e+00
-1.633862422700260719e-01,-1.000000000000000000e+00,1.000000000000000000e+00
6.914934613747047987e-02,1.000000000000000000e+00,1.000000000000000000e+00
5.419361336685590835e-02,1.000000000000000000e+00,1.000000000000000000e+00
5.678395842819972117e-02,1.000000000000000000e+00,1.000000000000000000e+00
-3.956128685118143196e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.647341239040447380e-01,-1.000000000000000000e+00,1.000000000000000000e+00
2.797134909695414562e-02,1.000000000000000000e+00,1.000000000000000000e+00
-1.494456713716896257e-02,1.000000000000000000e+00,1.000000000000000000e+00
8.783200340079899693e-02,1.000000000000000000e+00,1.000000000000000000e+00
3.225201537515010042e-02,1.000000000000000000e+00,1.000000000000000000e+00
7.105065970067003800e-02,1.000000000000000000e+00,1.000000000000000000e+00
9.210892254958596981e-02,1.000000000000000000e+00,1.000000000000000000e+00
-1.464811750293364412e-01,-1.000000000000000000e+00,1.000000000000000000e+00
7.716996548662441446e-02,1.000000000000000000e+00,1.000000000000000000e+00
